id,answer
3791,positions
3792,The
3793,remains
3794,October
3795,hours
3796,located
3797,1983
3798,came
3799,III
3800,losses
3801,III
3802,Johan Norberg
3803,III
3804,2009
3805,2009
3806,2008
3807,2009
3808,January
3809,prior
3810,The
3811,overturned
3812,The
3813,led
3814,Krugman
3815,2010
3816,2006
3817,We
3818,commercial
3819,banks
3820,Money
3821,doubled
3822,banks
3823,70
3824,funds
3825,banks
3826,received
3827,mortgages
3828,ratings
3829,September
3830,2008
3831,79
3832,During
3833,2008
3834,Federal Reserve
3835,Federal Reserve
3836,Fed
3837,contributed
3838,From
3839,GDP
3840,GDP
3841,U.S.
3842,country
3843,U.S.
3844,2004
3845,ARM
3846,prices
3847,ARM
3848,U.S.
3849,Financial Crisis Inquiry Commission
3850,220
3851,Citi
3852,60
3853,Citi
3854,Clayton
3855,54
3856,54
3857,Clayton
3858,2006
3859,borrowers
3860,Countrywide Financial
3861,ARM
3862,1
3863,used
3864,California
3865,ARMs
3866,decreased
3867,caused
3868,Northern Rock
3869,U.S. Treasury Secretary
3870,Timothy Geithner
3871,OECD
3872,U.S. Treasury Secretary
3873,OECD
3874,Prior
3875,off-balance
3876,key
3877,institutions
3878,made
3879,2007
3880,From
3881,European
3882,30
3883,Lehman Brothers
3884,conditions
3885,attempting
3886,attempting
3887,Hyman Minsky
3888,Economist
3889,Janet Yellen
3890,Once
3891,deepened
3892,workers
3893,spread
3894,refers
3895,MBS
3896,CDO
3897,borrowers
3898,years
3899,20
3900,Q1
3901,Q1
3902,CDO
3903,Q1
3904,Levin–Coburn Report
3905,innovation
3906,underlying
3907,FICO
3908,2005
3909,pricing
3910,required
3911,exposures
3912,banks
3913,made
3914,MBS
3915,MBS
3916,2007
3917,JPMorgan
3918,CDO
3919,AIG
3920,Not sure
3921,2008
3922,AIG
3923,A
3924,George Soros
3925,assets
3926,agencies
3927,George Soros
3928,bank
3929,volume
3930,2006
3931,Life After Copulas
3932,Life After Copulas
3933,2006
3934,In
3935,Economist
3936,Treasury—placed
3937,Treasury—placed
3938,short-term
3939,2007
3940,2007
3941,became
3942,According
3943,2009
3944,Financial Crisis Inquiry Commission
3945,The
3946,equity
3947,CDOs
3948,In
3949,followed
3950,$
3951,2007
3952,experts
3953,tends
3954,Michael Greenberger
3955,Michael Greenberger
3956,Michael Greenberger
3957,However
3958,London
3959,Margunn Bjørnholt
3960,economists
3961,economists
3962,economists
3963,Rajan
3964,2005
3965,Current
3966,International Monetary Fund.In
3967,Rajan
3968,Raghuram Rajan
3969,Reserve Bank of India Raghuram Rajan
3970,Dirk Bezemer
3971,Austrian
3972,Fed Chair
3973,BusinessWeek
3974,Great Depression
3975,Wharton School of the University of Pennsylvania
3976,2006
3977,According
3978,Nassim Nicholas Taleb
3979,2007
3980,2007
3981,They
3982,Phil Dow
3983,Dow Jones
3984,Dow Jones
3985,2007
3986,British
3987,Northern Rock
3988,2007
3989,2008
3990,Rock
3991,IndyMac
3992,IndyMac
3993,IndyMac
3994,subprime
3995,IndyMac
3996,families
3997,Federal Reserve
3998,63
3999,63
4000,Americans
4001,On
4002,GDP
4003,European Commission
4004,On
4005,day
4006,U.S. Federal Reserve
4007,spending
4008,U.S. Federal Reserve
4009,U.S. Federal Reserve
4010,The
4011,brought
4012,During
4013,European
4014,Joseph Stiglitz
4015,Federal Reserve
4016,President
4017,June
4018,January
4019,Paul Volcker
4020,Obama
4021,2010
4022,2010
4023,Volcker Rule
4024,Senate
4025,institutions
4026,European
4027,August
4028,2009
4029,dated
4030,2004
4031,2009
4032,mortgages
4033,providing
4034,lack
4035,U.S. Senate
4036,Glass-Steagall Act
4037,The
4038,involved
4039,governments
4040,MBS
4041,MBS
4042,invested
4043,mortgage-backed
4044,securities
4045,United States
4046,less
4047,2006
4048,expanded
4049,late
4050,Federal Reserve
4051,depository
4052,increasingly
4053,U.S.
4054,Government
4055,MBS
4056,MBS
4057,lending
4058,institutions
4059,institutions
4060,2011
4061,Financial Crisis Inquiry Commission
4062,Federal Reserve’s
4063,Wall Street
4064,Federal Reserve’s
4065,limited
4066,2003
4067,loans
4068,years
4069,2003
4070,3
4071,Paul Krugman
4072,Democratic
4073,GSE
4074,3
4075,6
4076,Fannie
4077,HUD
4078,American Enterprise Institute
4079,6
4080,included
4081,GSEs
4082,House Financial Services Committee
4083,Freddie Mac
4084,investigation
4085,U.S.
4086,U.S.
4087,Not sure
4088,LMI
4089,LMI
4090,relaxed
4091,CRA
4092,CRA
4093,Federal Reserve Bank of Dallas
4094,1995
4095,CDOs
4096,CDO
4097,In
4098,CDOs
4099,Not sure
4100,According
4101,According
4102,According
4103,Wallison
4104,American Enterprise Institute
4105,New York
4106,1836
4107,Allen—from
4108,San Jacinto
4109,1836
4110,1836
4111,Battle
4112,San Jacinto
4113,1860
4114,1850
4115,World War II
4116,manufacturing
4117,Ellington Field
4118,1942
4119,President
4120,constructed
4121,refineries
4122,Major League Baseball All-Star Games
4123,thousands
4124,President
4125,1986
4126,1980s
4127,recession
4128,recession
4129,late
4130,recession
4131,early
4132,When
4133,Space Shuttle Challenger
4134,Underpinning
4135,Rocky Mountains
4136,decaying
4137,layer
4138,black
4139,Underpinning
4140,Underpinning
4141,Not sure
4142,black
4143,deposited
4144,1960s
4145,305
4146,structure
4147,JPMorgan Chase Tower
4148,structure
4149,610
4150,305
4151,JPMorgan Chase Tower
4152,JPMorgan Chase Tower
4153,43
4154,Category
4155,92
4156,23
4157,13
4158,13
4159,2006
4160,Category
4161,92
4162,23
4163,13
4164,Houston Livestock Show
4165,20
4166,night-time
4167,Houston Livestock Show
4168,Art Car Parade
4169,20
4170,20
4171,night-time
4172,Art Car Parade
4173,Houston
4174,In
4175,228
4176,also
4177,Downtown Aquarium
4178,A
4179,10
4180,After
4181,service
4182,Sam Houston Race Park
4183,Houston
4184,Sylvester Turner
4185,city
4186,City
4187,Houston
4188,Houston
4189,Houston
4190,Houston
4191,16
4192,The
4193,Democrat
4194,PBS
4195,Houston Public Radio
4196,Houston Public Radio
4197,Houston Public Radio
4198,The
4199,PBS
4200,NPR
4201,NPR
4202,broadcast
4203,The
4204,Houston
4205,US
4206,2014
4207,Houston–The Woodlands–Sugar Land
4208,San Jacinto
4209,Houston
4210,2006
4211,2014
4212,HYOO-stən
4213,United States
4214,By
4215,spurs
4216,General
4217,General
4218,By
4219,Hurricane Rita
4220,Hurricane Rita
4221,2005
4222,refused
4223,2008
4224,United States
4225,houses
4226,policies
4227,credited
4228,2009
4229,Of
4230,Port
4231,United States
4232,United States
4233,Houston
4234,The
4235,The
4236,The
4237,The
4238,The
4239,Theater District
4240,Bayou Music Center
4241,Houston
4242,Center
4243,Downtown Aquarium
4244,Dash
4245,Houston
4246,NRG Astrodome
4247,NRG Stadium
4248,Bowl LI
4249,The University of St. Thomas
4250,Catholic
4251,James A. Baker Institute for Public Policy
4252,Houston Baptist University
4253,Houston Baptist University
4254,Houston
4255,49
4256,13
4257,13
4258,Life Flight
4259,Continental Airlines
4260,Bush Intercontinental
4261,Continental Airlines
4262,700
4263,2007
4264,New York City
4265,Port
4266,Nicknamed
4267,51
4268,Texas
4269,Houston
4270,January
4271,Battle
4272,5
4273,32
4274,The
4275,The
4276,"6,000"
4277,Texas
4278,years
4279,World War II
4280,Buffalo Bayou
4281,When
4282,Sam Houston
4283,General
4284,HYOO-stən
4285,large
4286,percent
4287,outside
4288,residents
4289,Civil War
4290,Spindletop
4291,Spindletop
4292,1910
4293,Theodore Roosevelt
4294,census-estimated
4295,United States Census Bureau
4296,Texas Medical Center—the
4297,Most
4298,flooding
4299,32
4300,32
4301,yields
4302,offer
4303,5
4304,Republicans
4305,areas
4306,Republican
4307,Hispanics
4308,Houston Area Survey
4309,51
4310,'s
4311,6
4312,51
4313,Hispanics
4314,Houston–The Woodlands–Sugar Land MSA
4315,Houston
4316,26
4317,GAP
4318,GAP
4319,MD Anderson Cancer Center
4320,MD Anderson Cancer Center
4321,Menninger Clinic
4322,Triumph Healthcare
4323,Houston
4324,Houston
4325,1
4326,100
4327,Best Places
4328,U.S.
4329,The
4330,Lone Star College
4331,Houston Community College System
4332,Lone Star College System
4333,Lone Star College System
4334,1
4335,1
4336,NRG Park
4337,1
4338,25
4339,Port
4340,commercial
4341,1967
4342,Houston International Airport
4343,Airports Council International
4344,150
4345,The
4346,areas
4347,The
4348,move
4349,Houston
4350,Houston
4351,Houston
4352,World War II
4353,Houston
4354,Post
4355,The
4356,Williams Tower
4357,23
4358,Williams Tower
4359,Houston
4360,Houston Ship Channel
4361,Globalization and World Cities Study Group and Network
4362,New York City
4363,Houston–The Woodlands–Sugar Land
4364,Kiplinger
4365,2008
4366,preceding
4367,annual
4368,2010
4369,National Hockey League
4370,1971
4371,1962
4372,Major League Baseball
4373,1962
4374,14
4375,14
4376,At-large
4377,16
4378,14
4379,third-largest
4380,broadcast
4381,universities
4382,Texas Southern University
4383,Texas Southern University
4384,Houston Chronicle
4385,The
4386,1995
4387,Bill Hobby
4388,Houston Chronicle
4389,Houston
4390,Interstate
4391,Interstate
4392,Beltway
4393,Beltway
4394,city
4395,city
4396,2006
4397,The
4398,IAH
4399,Not sure
4400,750
4401,refers
4402,750
4403,Alpine
4404,affects
4405,peaks
4406,Edelweiss
4407,Paleolithic
4408,Austrian–Italian
4409,BC
4410,Hannibal
4411,Napoleon
4412,Alps
4413,14
4414,present
4415,World War II
4416,The
4417,13
4418,common
4419,consistent
4420,Albania
4421,In
4422,Caucasus
4423,weasel
4424,words
4425,weasel
4426,languages
4427,cows
4428,German
4429,German
4430,Alps
4431,mountain
4432,German
4433,territory
4434,divided
4435,Austria
4436,Rhone
4437,Eastern Alps
4438,Stefan Schmid
4439,Western Alps
4440,peaks
4441,Matterhorn
4442,peaks
4443,peaks
4444,Alps
4445,Alpe
4446,Mediterranean Sea
4447,Swiss
4448,The
4449,established
4450,hospices
4451,passes
4452,Italian-Austrian
4453,Crossing
4454,Alpine
4455,Mont Blanc
4456,Most
4457,formations
4458,formations
4459,used
4460,defunct
4461,formations
4462,Pangaean
4463,In
4464,In
4465,formation
4466,stresses
4467,sediments
4468,areas
4469,regions
4470,Paleogene
4471,Cretaceous
4472,Alps
4473,Western
4474,Eastern Alps
4475,Western Alps
4476,geologist
4477,Austroalpine
4478,deposits
4479,Houillière
4480,Neogene Period
4481,common
4482,Alps
4483,European
4484,continental
4485,Matterhorn
4486,Alpine
4487,Matterhorn
4488,Alpine
4489,UIAA
4490,UIAA
4491,UIAA
4492,1786
4493,chough
4494,1865
4495,Matterhorn
4496,Karl Blodig
4497,1788
4498,1788
4499,mid-1850s
4500,1865
4501,1938
4502,The
4503,Bad Gastein
4504,Romans
4505,Erzberg
4506,The
4507,crystals
4508,crystals
4509,Leonhard Euler
4510,Alpine
4511,David Friedrich Wiser
4512,still
4513,Miocene Epoch
4514,Louis Agassiz
4515,Alps
4516,Unteraar Glacier
4517,100
4518,Agassiz
4519,Inn
4520,Inn
4521,bottom
4522,piles
4523,Moraines
4524,glaciers
4525,causes
4526,cracking
4527,flooding
4528,French-Italian
4529,120
4530,glaciers
4531,Alps
4532,resulting
4533,percent
4534,percent
4535,Alps
4536,Neogene Period
4537,Alps
4538,Milan
4539,500
4540,Rhine
4541,Danube
4542,Nile
4543,Rhone
4544,Switzerland
4545,St. Bartholomew
4546,In
4547,Swiss
4548,studying
4549,diverted
4550,diverted
4551,The
4552,Alpine
4553,causes
4554,height
4555,The
4556,severe
4557,mountains
4558,Aosta
4559,France
4560,flooding
4561,The
4562,140
4563,November
4564,The
4565,The
4566,colline
4567,extends
4568,extends
4569,Alps
4570,Alps
4571,Alps
4572,identified
4573,plants
4574,trees—oak
4575,Pinus
4576,Although
4577,defined
4578,fluctuates
4579,Lauterbrunnental
4580,Illyrian
4581,40
4582,plants
4583,Alps
4584,Eritrichium
4585,Edelweiss
4586,species
4587,Origanum
4588,Urtica
4589,trees
4590,Austrian Alps
4591,changed
4592,runs
4593,The
4594,Alps
4595,Alps
4596,altitudes
4597,sighted
4598,Wildlife
4599,Alps
4600,1792
4601,rodents
4602,Marmots
4603,Alps
4604,alpine
4605,vipers
4606,temperatures
4607,Alpine
4608,streams
4609,120
4610,drinking
4611,large
4612,beetles
4613,Alpine
4614,insects
4615,Valais
4616,In
4617,period
4618,Mondsee
4619,Mondsee
4620,Alpine
4621,drawings
4622,In
4623,Coleridge
4624,In
4625,1000
4626,Raetians
4627,Raetians
4628,Celtic
4629,Celts
4630,218
4631,Hannibal
4632,The
4633,Roman
4634,Allobrogi
4635,121
4636,58
4637,Alpine
4638,established
4639,Frankish
4640,Buonconsiglio
4641,Chillon
4642,Much
4643,Italy
4644,Austria
4645,Switzerland
4646,Napoleonic Wars
4647,Napoleon
4648,1798
4649,Helvetic Republic
4650,fall
4651,Savoy
4652,Mont-Cenis
4653,Napoléon Bonaparte
4654,high
4655,The
4656,The
4657,The
4658,Drachloch
4659,Drachloch
4660,buried
4661,Alpine
4662,France
4663,Charles VII
4664,reached
4665,1492
4666,century
4667,Conrad Gessner
4668,Geneva
4669,Saussure
4670,Jean-Jacques Rousseau
4671,Die Alpen
4672,end
4673,Alpine
4674,In
4675,Mont Blanc
4676,began
4677,Alps
4678,Austrian-born
4679,Obersalzberg
4680,In
4681,1940
4682,Austria
4683,Switzerland
4684,The
4685,trained
4686,Riva Ridge
4687,Austria
4688,surrounding
4689,14
4690,mountains
4691,Alpine
4692,Alpine
4693,Much
4694,World War II
4695,centuries
4696,became
4697,limited
4698,pastures
4699,Alpine
4700,Switzerland
4701,farming
4702,brought
4703,playing
4704,live
4705,stube
4706,Bernese Oberland
4707,Chalets
4708,Chalets
4709,passed
4710,dining
4711,meals
4712,Alpine
4713,constructed
4714,Maurienne valley
4715,The
4716,19
4717,spoken
4718,present
4719,Saalbach
4720,found
4721,Alpine
4722,120
4723,hotels
4724,hotels
4725,1882
4726,St. Moritz
4727,Chamonix
4728,Chamonix
4729,Chamonix
4730,1930
4731,1948
4732,post-World
4733,post-World
4734,France
4735,Alpine
4736,6
4737,Most
4738,35
4739,Avoriaz
4740,France
4741,Alpine
4742,passes
4743,regions
4744,towns
4745,Zhejiang
4746,Zhejiang
4747,Zhejiang
4748,Zhejiang
4749,The
4750,derives
4751,derives
4752,Crooked
4753,Zhe River
4754,derives
4755,Neolithic
4756,Hemudu
4757,2007
4758,O1
4759,O1
4760,Shang
4761,The
4762,Zhejiang
4763,Shang
4764,Goujian
4765,Commandery
4766,Chu
4767,Later Han
4768,Xiang Liang
4769,Qin Empire
4770,beginning
4771,CE
4772,CE
4773,Kuaiji
4774,reached
4775,Zhejiang
4776,Eastern
4777,Three Kingdoms
4778,Three Kingdoms
4779,states
4780,prominence
4781,derives
4782,prominence
4783,589
4784,prominence
4785,fall
4786,Zhuge Village Zhege Cun
4787,intentionally
4788,mountainous
4789,clan
4790,220
4791,Six Dynasties
4792,Sui
4793,Canal
4794,960
4795,1127
4796,Southern Song
4797,1279
4798,Marco Polo
4799,ceramics
4800,characterized
4801,It
4802,period
4803,Yuan Longquan
4804,Not sure
4805,Not sure
4806,Not sure
4807,In
4808,Not sure
4809,British
4810,1843
4811,Treaty
4812,Taiping Rebellion
4813,1876
4814,Second Sino-Japanese War
4815,During
4816,The
4817,B-25 American
4818,Japanese
4819,1949
4820,1949
4821,During
4822,During
4823,grain
4824,lands
4825,Zhejiang
4826,Zhejiang
4827,Northeast Zhejiang
4828,mountainous
4829,Zhejiang
4830,Zhejiang
4831,west
4832,province
4833,province
4834,Zhejiang
4835,Huzhou
4836,rivers
4837,Well-known
4838,Well-known
4839,islands
4840,The
4841,bays
4842,Zhejiang
4843,Spring
4844,90
4845,90
4846,761
4847,TV
4848,Hengdian
4849,The
4850,The
4851,governing
4852,Zhejiang Communist Party of China
4853,politics
4854,1967
4855,Mao
4856,1967
4857,1980
4858,1980
4859,Land
4860,crops
4861,crops
4862,north
4863,Zhoushan
4864,Wenzhou
4865,The
4866,The
4867,Wenzhou
4868,Hangzhou Bay Bridge
4869,years
4870,years
4871,The
4872,income
4873,GDP
4874,September
4875,September
4876,stormed
4877,Protests
4878,Chen Hongming
4879,Han
4880,Chinese
4881,members
4882,including
4883,Lishui
4884,Chinese
4885,2004
4886,2004
4887,2009
4888,74.36
4889,mid-2015
4890,Buddhism
4891,Buddhism
4892,mid-2015
4893,government
4894,400
4895,400
4896,China
4897,Protestant
4898,150
4899,2014
4900,Three Rectifications
4901,led
4902,led
4903,Sanjiang Church
4904,arrived
4905,Hui Chinese
4906,Today
4907,She
4908,years
4909,speaking
4910,inhabitants
4911,Huizhou
4912,Huizhou
4913,mountainous
4914,1949
4915,Mandarin
4916,1978
4917,Mandarin
4918,francas
4919,Chinese
4920,Shengzhou
4921,Yueju
4922,Yueju
4923,Yueju
4924,Longjing
4925,Longjing
4926,Hangzhou
4927,Hangzhou
4928,Zhejiang
4929,times
4930,times
4931,times
4932,times
4933,Jiangsu
4934,USAF
4935,The
4936,Paul Scharre
4937,USAF
4938,USAF
4939,The
4940,The
4941,Secretary
4942,officer
4943,Air Force
4944,Recently
4945,Air Force
4946,constructs
4947,Air Force
4948,Air Force
4949,Air Force
4950,Air Force
4951,Air Force
4952,US
4953,fail
4954,Air Force
4955,limited
4956,ensures
4957,NDO
4958,Broken Arrow
4959,NDO
4960,Department
4961,Component Numbered Air Force
4962,OCA
4963,OCA
4964,OCA
4965,Component Numbered Air Force
4966,DCA
4967,DCA
4968,DCA
4969,Defensive
4970,JP
4971,Air Superiority
4972,Space
4973,Air Superiority
4974,Control
4975,JP
4976,JP
4977,dynamic
4978,CND
4979,C2-related
4980,upon
4981,CNE
4982,Air Force-controlled
4983,CNE
4984,Space Superiority
4985,CNE
4986,Air Force
4987,The
4988,JP
4989,Space Superiority
4990,Directing
4991,JP
4992,exploitation
4993,Special Operations
4994,DCA
4995,Special Operations
4996,operations
4997,AFDD
4998,AFDD
4999,serves
5000,provides
5001,Aeromedical
5002,Aeromedical
5003,Aeromedical
5004,aircraft
5005,PR
5006,The
5007,joint
5008,PR
5009,Humanitarian Assistance Operations
5010,provided
5011,Humanitarian Assistance Operations
5012,In
5013,Cyberspace Superiority
5014,Partnerships
5015,Building
5016,deeds
5017,Partnerships
5018,The
5019,1907
5020,In
5021,Army
5022,Harry S Truman
5023,Military Departments
5024,1949
5025,Army
5026,Prior
5027,Captain
5028,2000s
5029,Winslow Wheeler
5030,2008
5031,USAF
5032,BEAST
5033,Since
5034,event
5035,2007
5036,USAF
5037,2008
5038,2005
5039,Robert Gates
5040,Secretary
5041,Minot
5042,Air Force
5043,24
5044,USAF
5045,The
5046,reductions
5047,reductions
5048,Air Force
5049,USAF
5050,Congress
5051,The
5052,The
5053,officials
5054,The
5055,uniformed
5056,missions
5057,Component Numbered Air Force
5058,Likewise
5059,missions
5060,Chopped
5061,The Air Force
5062,Component Numbered Air Force
5063,commander
5064,JAG
5065,conducted
5066,fields
5067,USAF
5068,perhaps
5069,dangerous
5070,enlisted
5071,Air Force Office of Special Investigations
5072,31
5073,Services
5074,training
5075,conducted
5076,USAF
5077,Enlisted
5078,The
5079,USAF
5080,CCDR
5081,Air Force
5082,promotion
5083,officers
5084,U.S. Senate
5085,San Antonio
5086,Air Force Personnel Center
5087,similar
5088,16
5089,Air Force
5090,1947
5091,1958
5092,1959
5093,Chief Master Sergeant
5094,USAF
5095,members
5096,E-4
5097,E-9
5098,The
5099,The
5100,Senior Airman
5101,NCO
5102,first
5103,1947
5104,1993
5105,jacket
5106,USAF
5107,USAF
5108,Shields
5109,include
5110,commissioned
5111,United States Air Force Academy
5112,Lackland
5113,The
5114,graduation
5115,Commissioned Officer Training
5116,COT
5117,COT
5118,USAF
5119,AFFT
5120,The
5121,US Air Force Fitness Test
5122,75
5123,USAF
5124,forces
5125,The
5126,USAF
5127,USAF
5128,ground-attack
5129,USAF
5130,potential
5131,generally
5132,'s
5133,service
5134,B-2A
5135,30
5136,B-21
5137,troops
5138,US Air Force
5139,CV-22
5140,C-12
5141,WC-130H
5142,EMS
5143,Electronic
5144,Electronic
5145,Air Force
5146,Electronic WarfareJamming
5147,USAF
5148,US Air Force
5149,USAF Air Demonstration squadron
5150,QF-4
5151,QF-4
5152,USAF
5153,USAF
5154,Air-to-air
5155,Air Force
5156,Defense
5157,Air Force
5158,Michael Wynne
5159,General
5160,Jr.
5161,U.S.
5162,Air Force Office of Special Investigations
5163,UAV
5164,USAF
5165,RPA
5166,Paul Scharre
5167,The
5168,U.S. Air Force
5169,innovation
5170,Air Force
5171,U.S. Air Force
5172,Uno Ab Alto
5173,Aim High
5174,found
5175,Founded
5176,1851
5177,2013
5178,2005
5179,Education City
5180,City
5181,Northwestern
5182,1869
5183,379
5184,Professional Studies
5185,'s
5186,Lake Michigan
5187,1870
5188,Methodist Episcopal Church
5189,Northwestern University
5190,1892
5191,Methodists
5192,May
5193,On
5194,Big Ten Conference
5195,Among
5196,Methodist Episcopal Church
5197,Old College
5198,Northwestern
5199,construction
5200,Frances Willard
5201,Frances Willard
5202,Big Ten Conference
5203,Northwestern
5204,Northwestern University School of Law
5205,Northwestern
5206,Big Ten Conference
5207,Northwestern
5208,Dyche Stadium
5209,Northwestern
5210,Naval Reserve Officers Training Corps
5211,NCAA Men 's Division I Basketball Championship
5212,Like
5213,1949
5214,G.I
5215,Program
5216,Unabomber
5217,Anthony Porter
5218,Innocence Project
5219,Lincoln Hall
5220,President
5221,Northwestern
5222,Northwestern
5223,Northwestern
5224,Philippians
5225,Northwestern
5226,University
5227,Graduate School
5228,South Campuses
5229,Campus
5230,University
5231,Chicago Transit Authority
5232,Purple Line
5233,Foster
5234,Foster
5235,Dyche Stadium
5236,1917
5237,The
5238,Montgomery Ward
5239,Mrs.
5240,would
5241,Education City
5242,NU-Q
5243,50
5244,2016
5245,NU-Q
5246,In
5247,Northwestern
5248,Northwestern
5249,Northwestern
5250,In
5251,LEED-certified
5252,least
5253,30
5254,Additionally
5255,Campus Framework Plan
5256,Northwestern
5257,appointed
5258,William A. Osborn
5259,31
5260,directors
5261,124
5262,124
5263,565
5264,565
5265,565
5266,full-time
5267,;
5268,required
5269,four
5270,9
5271,201213
5272,awards
5273,June
5274,June
5275,472
5276,Weinberg College of Arts and Sciences
5277,Weinberg College of Arts and Sciences
5278,Weinberg College of Arts and Sciences
5279,Weinberg College of Arts and Sciences
5280,Weinberg College of Arts and Sciences
5281,U.S. News
5282,Northwestern
5283,50
5284,SAT
5285,SAT
5286,In
5287,Rahm Emanuel
5288,Illinois
5289,Mayor
5290,1939
5291,The
5292,University Library
5293,Google Book Search
5294,Melville J. Herskovits Library of African Studies
5295,1917
5296,communication
5297,$
5298,Richard Silverman
5299,247
5300,Northwestern
5301,Northwestern
5302,Northwestern
5303,Northwestern
5304,Northwestern
5305,Marathon
5306,Sunday
5307,Day
5308,Armadillo
5309,Wildcat Welcome
5310,games
5311,discontinued
5312,Clock Tower
5313,opposing
5314,The
5315,productions
5316,musical
5317,StuCo
5318,organization—the
5319,Jones Residential College
5320,Dance Marathon
5321,NCDC
5322,Freshman Urban Program
5323,GESI
5324,September
5325,Winter
5326,21
5327,21
5328,colleges
5329,Foster-Walker
5330,Daily Northwestern
5331,Established
5332,1885
5333,The
5334,Flipside
5335,Northwestern University Law Review
5336,Law Review
5337,The
5338,The
5339,The
5340,Founded
5341,The
5342,Northwestern Interdisciplinary Law Review
5343,The
5344,January
5345,content
5346,Freshman Guide
5347,Northwestern
5348,Politics
5349,undergraduates
5350,Politics
5351,Politics
5352,19
5353,19
5354,2011
5355,recognized
5356,12
5357,Ryan Field
5358,Wildcats
5359,Wildcats
5360,Wildcats
5361,Wildcats
5362,The
5363,Northwestern Athletics
5364,Lincoln Park Zoo
5365,Furpaw
5366,losing
5367,73
5368,34
5369,Rose Bowl
5370,Rose Bowl
5371,2006
5372,Northwestern
5373,prosecutors
5374,August
5375,Northwestern
5376,Northwestern
5377,18
5378,Dale T. Mortensen
5379,Dale T. Mortensen
5380,Dale T. Mortensen
5381,Charles Horace Mayo
5382,Senator
5383,Pulitzer Prize–winning
5384,Senator
5385,Northwestern
5386,Chicago Bulls
5387,Amsterdam-based
5388,include
5389,include
5390,graduated
5391,The Young
5392,38
5393,columnists
5394,M.S
5395,13
5396,columnists
5397,Class
5398,Roswell Park Cancer Institute
5399,Northwestern University Medical School
5400,Mary Thomson Hospital
5401,Mary Thomson Hospital
5402,Christian
5403,Martin Luther
5404,English
5405,Martin Luther
5406,Anabaptist
5407,Protestant
5408,Roman Catholic
5409,Apostolic
5410,belief
5411,Apostolic
5412,first
5413,Anabaptist
5414,Netherlands
5415,Henry VIII
5416,centuries
5417,Protestants
5418,Protestantism
5419,First Great Awakening
5420,Anglo-American
5421,2010
5422,England
5423,German
5424,Royal Society
5425,Archbishop
5426,back
5427,The
5428,years
5429,Holy Spirit
5430,Holy Spirit
5431,Bible
5432,Enlightenment
5433,The
5434,Catholics
5435,Enlightenment
5436,Bible
5437,Christ
5438,Bible
5439,Reformation
5440,Christ
5441,Christ
5442,first
5443,Protestantism
5444,Protestants
5445,Mass
5446,Christ
5447,1130s
5448,among
5449,1215
5450,Italy
5451,Arnold of Brescia
5452,John Wycliffe
5453,John Wycliffe
5454,Hussites
5455,Hussites
5456,Jan Hus—a Roman Catholic
5457,1517
5458,October
5459,Catholic
5460,Wittenberg
5461,Martin Luther
5462,John Calvin
5463,His
5464,Geneva
5465,primarily
5466,Protestant
5467,Protestants
5468,Catholicism
5469,French
5470,1572
5471,Henry II
5472,Huldrych Zwingli
5473,These
5474,Luther
5475,Colloquy of Marburg
5476,Colloquy of Marburg
5477,Rome
5478,1534
5479,Anglicanism
5480,1540
5481,Henry
5482,Continent
5483,Church
5484,Puritan
5485,Puritan
5486,Puritan
5487,1560
5488,The
5489,John Knox
5490,Mary of Guise
5491,1560
5492,upheaval
5493,After
5494,1618
5495,tenets
5496,upheaval
5497,Protestant
5498,American
5499,1790
5500,Second Great Awakening
5501,18th
5502,Second Great Awakening
5503,Second Great Awakening
5504,The
5505,Third Great Awakening
5506,affiliated
5507,Third Great Awakening
5508,Third Great Awakening
5509,Protestant
5510,20th-century
5511,20th-century
5512,20th-century
5513,20th-century
5514,independent
5515,Protestant
5516,post–World
5517,post–World
5518,Reformation
5519,Christian
5520,Enlightenment
5521,In
5522,South America
5523,United States
5524,Catholics
5525,Lutheran
5526,Luther
5527,Magisterial Reformation
5528,Anabaptism
5529,Roman Catholic Church
5530,comprises
5531,Christ
5532,Protestant
5533,Roman Catholic Church
5534,Protestant
5535,Protestant
5536,movements
5537,movements
5538,Christian
5539,Church
5540,2007
5541,form
5542,Some
5543,Roman Catholic Church
5544,Protestantism
5545,Protestantism
5546,Reformation
5547,Anabaptist
5548,Christian
5549,Bible
5550,Adventist
5551,Seventh-day Adventists
5552,Fundamental Beliefs
5553,Adventist
5554,It
5555,The
5556,rejected
5557,issues
5558,Front Reformers
5559,Anglican
5560,1246
5561,Some
5562,80
5563,Anglican Church
5564,England
5565,The
5566,new
5567,Catholic
5568,retention
5569,reading
5570,Protestant
5571,recognize
5572,Baptists
5573,Baptist
5574,Amsterdam
5575,John Smyth
5576,Christ
5577,Christ
5578,missionaries
5579,Reformation
5580,Calvinism
5581,Roman Catholic
5582,Calvinism
5583,Calvin
5584,Anglican Communion
5585,Lutheranism
5586,Lutheran World Federation
5587,72
5588,International Lutheran Council
5589,John Wesley—an Anglican
5590,John Wesley—an Anglican
5591,Methodist Church
5592,Tuvalu
5593,German
5594,Methodist Church
5595,Christ
5596,Arminian
5597,Charles
5598,Calvinist
5599,Pentecostalism
5600,reason
5601,miraculous
5602,1960s
5603,miraculous
5604,spawned
5605,279
5606,1960s
5607,Together
5608,279
5609,denominations
5610,little
